,image,edge_density,mean_h_channel,mean_s_channel,mean_v_channel,std_h_channel,std_s_channel,std_v_channel,cnn_symmetry_left_right,cnn_symmetry_up_down,slope_redies,fourier_sigma,2d_fractal_dimension,1st_order_eoe,room_type,reading,gaming,socializing,cleaning,playing,exercise,working,shopping,enclosed area,far-away horizon,open area,semi-enclosed area,bed,window ,cabinet,table,plant,chair,"painting, picture",sofa,lamp,cushion,flower,book,light,orientation5,length7,curvature7
281,home_8640.png,100.138,0.0957,0.2979,0.6336,0.1457,0.231,0.2507,0.3393,0.3578,-2.888,0.01692,1.284,3.997,dining,0.5050046614861421,0.3145110839369137,0.3919615282625995,0.3191005913042875,0.2811049013818218,0.2599781863032112,0.2779403616542081,0.2897650078355531,0.7990957154730878,0.248647766183529,0.2052241305564751,0.2875706156922896,0,1,1,1,1,1,0,0,1,0,0,1,1,3700.3825087151,211.791785728589,12.3498158884645
282,home_8675.png,86.078,0.0935,0.3138,0.5489,0.1638,0.2566,0.2392,0.3122,0.3233,-2.783,0.006133,1.339,3.955,dining,0.4469082613369645,0.2431062244675347,0.2537866373963181,0.306050157715957,0.217688609632364,0.1966180164607722,0.2003767939235126,0.1964101628473679,0.7655974584228773,0.2693378669831202,0.2499453491432863,0.2403112787141246,0,0,1,1,1,1,0,0,0,0,1,0,1,3806.41871324659,293.567560538737,17.4932132783647
283,home_8676.png,116.912,0.09277,0.3247,0.4685,0.1176,0.2107,0.2649,0.3885,0.4164,-2.801,0.006985,1.429,4.219,dining,0.4867293984344018,0.2883389001936305,0.4353987508628735,0.3053861495207888,0.2490497804405609,0.2320023470179977,0.3202611245672767,0.2594933966077594,0.7481089704096997,0.2251002501674352,0.236000303917461,0.2662901196228429,0,1,1,1,1,1,0,0,1,0,1,0,0,2891.93376247039,0.0,11.1312299186507
284,home_8708.png,99.495,0.07819,0.1584,0.5607,0.1617,0.1722,0.2568,0.3128,0.3915,-2.919,0.01263,1.295,4.13,dining,0.4949733742322112,0.2983286926297764,0.3492510848960211,0.2645677025306948,0.2756900951118844,0.2661349399987361,0.2966828903766828,0.2192917020030473,0.8365103344603384,0.2789558746019671,0.2178538667612325,0.2416498644061667,0,1,1,1,0,1,1,0,1,0,0,0,0,3573.4010136313,0.0,24.5297593807198
285,home_8752.png,120.745,0.02579,0.5215,0.4951,0.1095,0.2664,0.3129,0.4139,0.461,-2.959,0.009855,1.239,3.162,dining,0.468425319488755,0.299951863798439,0.3319345951118501,0.2954750931023988,0.241561706533727,0.2323543133887759,0.3652462741350072,0.2863838751463909,0.8042070313644947,0.2483703317908315,0.2207826371911772,0.2175929369637981,0,0,0,1,0,1,1,0,1,0,0,1,1,4088.85365920419,492.991556137233,12.557199133202
286,home_8778.png,109.023,0.04032,0.4298,0.3108,0.1176,0.3351,0.321,0.3287,0.3214,-2.949,0.00525,1.213,3.868,dining,0.5560443845090518,0.3004128029849341,0.4066532737475429,0.2840950392165319,0.273074098114247,0.2427311544111247,0.3050273438518986,0.1847238575778151,0.7406114378784108,0.2708427851788325,0.2534998655421263,0.2915020155104547,0,1,1,1,0,1,0,0,1,0,1,1,0,2803.82432075593,0.0,11.1508504504772
287,home_8800.png,79.399,0.09339,0.2601,0.5764,0.1952,0.2078,0.2853,0.3762,0.3577,-2.56,0.01707,1.275,4.205,dining,0.5846992426276449,0.3034095210747922,0.4922061099679989,0.2925543789596361,0.2665461333180693,0.2470897038051214,0.2391091954266614,0.2308142067368908,0.7258941515653659,0.2820770531521574,0.2628208813452651,0.2833976499385726,0,1,1,1,1,1,1,0,0,0,0,0,0,3774.36452408236,0.0,22.5094649466844
288,home_8830.png,118.496,0.1055,0.4148,0.58,0.07456,0.2378,0.2784,0.3631,0.4037,-2.781,0.01493,1.308,3.861,dining,0.5227069582256224,0.275210482105173,0.3838166135681217,0.2864319193176702,0.2493650671620682,0.2445460416376979,0.2526847499006454,0.2075394898293038,0.6945852430795375,0.2493866182320445,0.2439768046904685,0.3174258631108457,0,1,0,1,1,1,1,0,1,0,1,0,1,3735.066785781,1436.98273737629,18.5369799783527
289,kitchen_1047.png,80.968,0.9929,0.213,0.5062,0.1243,0.2193,0.1998,0.4279,0.3156,-2.704,0.009366,1.341,3.947,dining,0.4242004346497888,0.2902991343011668,0.4238385017280344,0.2994097768206106,0.2569747539276928,0.2565668682469711,0.3160670114650092,0.2452645507678279,0.7998443957144451,0.2813342791961054,0.2248011491327282,0.2463818281922488,0,0,1,1,1,1,0,1,1,0,0,0,1,2950.69741206966,0.0,20.0980034345689
290,kitchen_1350.png,106.627,0.05819,0.2875,0.5194,0.1521,0.2048,0.2641,0.4081,0.3843,-2.984,0.01059,1.259,3.871,dining,0.4285987291429152,0.2578491542258553,0.3913398763255957,0.3348488314626125,0.237158496703786,0.2167299590706362,0.3662558238887315,0.2726889566339864,0.7718490331040574,0.2347061833804226,0.2141085213984777,0.2712545102102818,0,1,1,1,1,1,1,0,1,0,0,1,0,3685.16170561446,477.75411231037,19.0222000284167
291,kitchen_1363.png,81.749,0.07689,0.5357,0.588,0.05741,0.1731,0.2085,0.3293,0.3515,-2.956,0.01226,1.27,3.82,dining,0.5073350669425077,0.2984241069167487,0.3672042616961163,0.3021739052528198,0.2433574657832247,0.2311865976419871,0.3382997128045703,0.2486847400858323,0.7901810503745549,0.3358658190890778,0.2711404561481667,0.2338507609736214,0,1,1,1,0,1,0,0,0,0,0,1,1,3181.24724900106,707.301658968647,12.6063852907298
292,kitchen_2042.png,71.937,0.06678,0.1326,0.5218,0.1403,0.1299,0.2756,0.3336,0.3296,-2.819,0.0316,1.22,3.881,dining,0.4272159789969424,0.2801882505996008,0.3032864442157296,0.3257434343463256,0.2378205123709972,0.2490045066641657,0.4178754971043377,0.2333648194009177,0.793534896826409,0.279436146830408,0.2355234855047607,0.2394985474446113,0,1,1,1,0,1,0,0,0,0,0,0,0,3557.57499034921,769.163499115459,10.608647109442
293,kitchen_2054.png,105.685,0.07424,0.257,0.6042,0.1238,0.2093,0.1995,0.4187,0.3603,-2.52,0.006994,1.556,4.046,dining,0.3843189551157789,0.2751086560140073,0.3740375830344483,0.3214413657275031,0.2295228383982005,0.2515030230509445,0.3133129581890476,0.2903737290242231,0.7659744352065178,0.2625185271246467,0.2491112831083697,0.2476734853372985,0,1,1,1,1,1,0,0,1,0,0,0,1,3836.94134090595,186.029062556416,5.97456271063519
294,kitchen_2430.png,89.662,0.08257,0.3084,0.7229,0.0583,0.2235,0.1547,0.4147,0.3361,-2.628,0.02099,1.381,4.004,dining,0.4293461949758871,0.2762079069582282,0.3325696171377351,0.3152431931414274,0.2589677522735466,0.2499814867720966,0.2813775447156741,0.2527560202481703,0.7883129670759864,0.297066325713305,0.2588044691525815,0.2336839354218205,0,0,1,1,0,1,1,0,0,0,0,0,1,3124.59024853039,721.134094710309,11.1904507252296
295,kitchen_2810.png,103.493,0.07748,0.3656,0.6733,0.03589,0.1922,0.1666,0.4102,0.3874,-2.808,0.009219,1.371,3.875,dining,0.4047426964435062,0.2727025724786366,0.291514379007095,0.3075777019920089,0.208029337950619,0.2091195261217055,0.2991026778561466,0.2341209691659382,0.7701312909105573,0.3123026525697597,0.258982647261911,0.2385848994415584,0,1,1,0,0,1,1,0,1,0,0,0,1,4466.6434405239,0.0,20.3894951151709
296,kitchen_2812.png,107.775,0.082,0.4416,0.6332,0.06998,0.252,0.1616,0.4733,0.4393,-2.673,0.01285,1.425,3.964,dining,0.4027701135899892,0.2773259418558278,0.2881881469930131,0.340587535526464,0.2608027355070499,0.2683338204850182,0.2770173967852141,0.2204517243700419,0.7467667118744857,0.2509671741229162,0.2796623310337896,0.2608114572742984,0,0,1,0,0,1,0,0,1,0,0,0,0,3420.3352828108,477.101841536232,21.37251321946
297,kitchen_2944.png,90.34,0.08699,0.2956,0.4024,0.2021,0.2774,0.1892,0.4047,0.3813,-2.73,0.007329,1.382,4.113,dining,0.3914932209391995,0.2497373025823246,0.3174832889554887,0.2854196388198807,0.2078945889773567,0.2078417822765302,0.3816278670816451,0.2964435842392187,0.7778177332312545,0.2370134683994981,0.2313596006274336,0.2244842311731881,0,1,1,1,0,1,1,0,1,0,1,1,1,3961.5556579516,185.807668944076,8.61654066469097
298,kitchen_941.png,74.181,0.03363,0.2683,0.5165,0.2488,0.2621,0.1557,0.3351,0.391,-2.698,0.0103,1.35,3.992,dining,0.3679219883261966,0.2525601368767272,0.2964240840590226,0.295965778172214,0.2390250734336353,0.2323179830252593,0.3671403324338903,0.2250219681035563,0.7352606793084087,0.2474849326840698,0.2344303481171461,0.273116919376947,0,0,1,1,0,1,1,1,1,1,1,0,1,2793.88778684968,231.470523804631,20.2266691740556
299,kitchen_955.png,90.126,0.009427,0.2167,0.504,0.3076,0.2272,0.1841,0.4047,0.3867,-2.684,0.007215,1.428,3.989,dining,0.3933155498450504,0.2580875365287788,0.3224588834056279,0.303787943697125,0.2246587656982993,0.2355493608657547,0.3326412930894983,0.2156092647997483,0.7402153725350294,0.2681807513484678,0.2078562990610291,0.2703962867896923,0,0,1,1,0,1,1,1,1,0,1,1,1,3142.14425387065,268.608001428047,16.9067455575214
300,bedroom_3222.png,66.809,0.08809,0.7511,0.4595,0.05017,0.19,0.2456,0.3308,0.2237,-2.624,0.02797,1.318,4.344,bedroom,0.4488824133313114,0.283336843300037,0.2851358668502683,0.2761682621000569,0.2576795216617801,0.2225375043147271,0.2841035645847864,0.2312327195810449,0.8301784848660216,0.2599147471950244,0.2259899930205514,0.2106746729708424,1,1,1,1,0,0,1,0,1,0,0,1,1,2612.57321727735,916.509987040627,22.668466981514
301,bedroom_3225.png,73.139,0.04528,0.1954,0.4605,0.2308,0.2115,0.18,0.2957,0.1868,-2.589,0.01153,1.469,3.855,bedroom,0.4606895830030919,0.2602433991143709,0.2007259653375527,0.2511707214538345,0.2564916521563329,0.1930307057342435,0.2323701102802367,0.1911652838202422,0.7717614637091907,0.2070152514355413,0.2383189999316302,0.2137457780098341,1,1,1,0,0,0,0,0,0,0,0,0,0,2328.18419810176,1362.41039530369,2.45457928770449
302,bedroom_3227.png,61.321,0.1122,0.3132,0.5189,0.04495,0.1952,0.1785,0.2415,0.3101,-2.633,0.01173,1.417,4.167,bedroom,0.4190629595867761,0.2351354757586021,0.1833480474627502,0.2606648604964417,0.2459250431046939,0.2528586234936215,0.1813836127147025,0.1654842547034447,0.6958370069372889,0.2566798215681541,0.2682538760140333,0.2629387183599341,1,1,0,1,0,0,1,0,1,0,0,0,0,3579.94318797514,1096.59421913787,12.207410251109
303,bedroom_3228.png,33.36,0.1169,0.1973,0.5518,0.04284,0.178,0.1236,0.3126,0.2277,-3.016,0.008338,1.252,4.204,bedroom,0.403494356668055,0.258190092689499,0.2131254572835908,0.3028758822878168,0.258271363042419,0.2545484086480077,0.2148692724384361,0.1799301020616438,0.7141712776817475,0.2716773109526754,0.3098610922543249,0.2547247021308717,1,0,0,1,0,0,0,0,1,0,0,0,0,2347.81003336999,787.896682303292,8.51012362627202
304,bedroom_3229.png,70.64,0.01379,0.2255,0.614,0.1395,0.1668,0.3151,0.3844,0.264,-2.607,0.007547,1.349,4.249,bedroom,0.4094425358128824,0.250490285052289,0.2470620717564307,0.2722123566039223,0.2413009323522835,0.218226396363572,0.2363680368175646,0.208153443437285,0.7701457716276792,0.2741227574346065,0.2393030986554062,0.2226305748353605,1,0,0,1,0,0,0,0,1,0,0,0,0,2800.97085489417,1345.23615326774,11.5022546563396
305,bedroom_3234.png,66.628,0.08461,0.2813,0.5538,0.1241,0.2263,0.1651,0.3583,0.291,-2.777,0.01068,1.337,4.124,bedroom,0.5405338641293402,0.2714514264578807,0.2806082205758993,0.2654202015989599,0.2614810214034553,0.2479120906949485,0.2814465841330572,0.2154335695659407,0.794841936267208,0.2738679807411618,0.2638716570433793,0.2163952598299492,1,1,1,1,0,0,1,0,0,1,0,1,0,3771.62054375007,0.0,3.6454735240035
306,bedroom_3236.png,106.19,0.8175,0.2455,0.5738,0.2993,0.2924,0.287,0.3779,0.3752,-2.567,0.01112,1.316,4.095,bedroom,0.4898619963328478,0.279279628576225,0.2890461536843279,0.2951078984209465,0.2672204171186619,0.2622020692836958,0.2560551590251598,0.2220659531588101,0.7332928537487056,0.2510836320057131,0.2679950861854807,0.3058171045351533,1,1,0,1,0,1,1,0,0,0,1,0,1,3283.67125767419,904.841681946376,22.1847265316485
307,bedroom_3239.png,80.623,0.08261,0.3133,0.5152,0.08306,0.2626,0.283,0.3722,0.3263,-2.809,0.007672,1.264,4.241,bedroom,0.4686696214957932,0.276833906504581,0.2640606614832042,0.2728360281598875,0.3015767515513646,0.2266254103040565,0.2660884779078982,0.2807354509343136,0.776131399337435,0.2487808117226929,0.2542717514652836,0.2405065576898696,1,1,0,1,1,1,1,0,1,0,0,1,0,2524.92078585391,743.374501974081,22.055963395027
308,bedroom_3241.png,73.994,0.9303,0.2521,0.7082,0.124,0.2254,0.206,0.5175,0.2883,-2.667,0.004317,1.366,3.827,bedroom,0.358903472435819,0.231699742497296,0.1945511776775852,0.2638862969390704,0.263219615889288,0.2139730247725914,0.1872008262043995,0.2079774821712696,0.7378935190708603,0.2140281245045316,0.228854664670841,0.2272081605937473,1,1,0,0,0,0,0,0,0,1,0,0,0,4881.96638095235,1836.70487101107,4.61215044918075
309,bedroom_3244.png,75.432,0.06179,0.5409,0.6261,0.03666,0.2009,0.2626,0.3455,0.355,-2.759,0.006723,1.312,4.266,bedroom,0.4774054741949189,0.2822305662337542,0.2701667892925571,0.2684390011421436,0.2565122453541037,0.2295439956489009,0.2149085893580337,0.1997346665167808,0.7779576020704052,0.2577706132294391,0.2601064220658109,0.2364324051677423,1,0,1,1,1,0,1,0,1,1,1,0,0,3444.81846287624,577.682935271026,16.7213034739283
310,bedroom_3245.png,50.807,0.9684,0.1445,0.8186,0.2623,0.1935,0.1187,0.3528,0.3278,-2.584,0.008923,1.303,4.026,bedroom,0.4160694920035027,0.2561436489817558,0.1995119952984306,0.2883865820790184,0.2860474737461895,0.2585260414169377,0.2207451613758655,0.2237121122440173,0.7033549086672201,0.2765854713792926,0.2775587275525938,0.2569723829201735,1,1,0,0,0,0,0,0,0,0,0,0,0,3179.99503714949,319.829275305319,3.74632791001919
311,bedroom_3247.png,108.975,0.03539,0.4577,0.4842,0.04777,0.2449,0.2757,0.4162,0.3756,-2.593,0.01788,1.35,3.778,bedroom,0.4747885160760657,0.2429930463022357,0.2070477961588611,0.2263616014949977,0.2309180556913966,0.2059155853781985,0.1904993437527073,0.1497678218868697,0.7829414666918206,0.2079713111559543,0.1960124398801683,0.2662294275863013,1,0,0,1,0,1,0,0,1,0,1,0,0,3739.02148317048,700.065368774822,8.43354934401478
312,bedroom_3248.png,94.583,0.4584,0.08306,0.4648,0.3433,0.06784,0.2111,0.2718,0.2925,-2.753,0.04785,1.346,3.824,bedroom,0.4155411534327004,0.2554230859941959,0.2309552952455155,0.2625697309366227,0.2682665594441564,0.273887429378883,0.2641592304989549,0.1520659092330739,0.6840131057091072,0.2234363555706897,0.2907811441679612,0.249941338882038,1,1,0,1,0,0,1,0,1,1,0,0,0,3267.70993887465,256.613672242681,14.1838597017999
313,bedroom_3252.png,70.723,0.1459,0.2103,0.4559,0.2448,0.2113,0.2247,0.5804,0.3325,-2.555,0.004616,1.349,4.209,bedroom,0.4224609945383397,0.2354198750231641,0.2037261918981569,0.250702733345113,0.2604452582197662,0.2138683553994561,0.2069869068254758,0.1877266428202894,0.7177263660210489,0.1551887076606297,0.1961259409679689,0.2783404622309065,1,1,0,1,0,0,1,0,1,1,0,1,0,2870.11580445831,1329.43659804617,20.0720630739459
314,bedroom_3254.png,78.184,0.9945,0.2266,0.45,0.1706,0.1669,0.2853,0.3043,0.3146,-3.018,0.01089,1.233,3.634,bedroom,0.4568885247199786,0.2553371549284731,0.2354752602615593,0.2765120672552046,0.2594145755348098,0.2339999814587227,0.2120406222493117,0.1830539431702683,0.7558649885401252,0.2563353795916205,0.2600983902962135,0.2500136458553307,1,1,0,1,0,0,1,0,1,0,0,0,1,4536.00397394097,1268.63375614239,15.064238606201
315,bedroom_3258.png,97.382,0.2656,0.3037,0.5893,0.3646,0.2662,0.255,0.4045,0.3703,-2.801,0.008141,1.351,3.936,bedroom,0.5478843222593833,0.2739855469430011,0.2154430547128707,0.2646474085530858,0.2472683453570471,0.1994486966422117,0.242689396944279,0.1896552251818138,0.7164912500760171,0.2271660829272149,0.2900717328733819,0.2494478289492462,1,1,0,1,1,0,1,1,1,1,0,1,0,3063.73473237721,1179.69361309562,7.82494902201389
316,bedroom_3261.png,53.66,0.8658,0.1568,0.5233,0.2373,0.1964,0.158,0.3374,0.315,-2.81,0.01304,1.364,3.858,bedroom,0.4849468190749339,0.2649225716832972,0.249664251767442,0.2510328986959938,0.2612333406742311,0.2293791229578465,0.2031150398972692,0.1575649639331853,0.7027371266607848,0.2786514428864824,0.3139133713879226,0.2540134805593944,1,1,0,1,0,0,0,0,1,1,0,0,0,2737.01566138612,450.935350256326,0.0
317,bedroom_3269.png,65.507,0.09323,0.3735,0.4336,0.1395,0.2361,0.2867,0.3376,0.3192,-2.791,0.007198,1.217,4.138,bedroom,0.4647250081469581,0.2578862015785683,0.2377125751325891,0.2702026375751312,0.2448235730125496,0.2115449527201959,0.2352655860813083,0.1830763166435526,0.738019826032175,0.2689459488345978,0.2445064097434116,0.2579442994130134,1,1,0,1,0,0,0,0,1,0,0,0,0,2479.01916506609,2046.74279304207,4.25372791084683
318,bedroom_3273.png,51.66,0.9396,0.0807,0.4579,0.1725,0.06163,0.1858,0.4544,0.3173,-3.042,0.006814,1.269,4.212,bedroom,0.3576701309808368,0.2564794957513561,0.2009858148657659,0.2562426334640634,0.2429309340987982,0.2234545764061342,0.2152881163412071,0.1732084068654902,0.6644199238174474,0.2476463206645666,0.2986637081338158,0.275418240744845,1,1,0,1,0,0,1,0,1,0,0,0,0,3395.3737603778,1216.8465589005,16.7643706185763
319,bedroom_3275.png,84.467,0.1027,0.3946,0.4123,0.1588,0.2889,0.1928,0.3503,0.3817,-2.718,0.0109,1.46,4.147,bedroom,0.4215074527621116,0.2575153773124708,0.2397767927417042,0.2635415586372917,0.2534307855699552,0.2019397911865481,0.3776257015086253,0.258673420415504,0.7803121884016269,0.2176907392572303,0.2265836557472895,0.2456746339063497,1,0,0,0,0,0,1,0,0,0,0,0,0,2564.90052382377,756.238842855756,11.7221854457283
320,bedroom_3277.png,56.148,0.0636,0.3395,0.5612,0.05813,0.2206,0.183,0.3477,0.2678,-2.788,0.009009,1.427,4.137,bedroom,0.438683947173411,0.255432952868949,0.2410570569047908,0.25739488158065,0.2356128063360642,0.201795166360527,0.2249352945251596,0.1879196183300978,0.7044451824300265,0.301734784881106,0.3477472011326502,0.228754771086029,1,0,1,1,0,0,0,0,1,1,1,0,0,2861.72856797411,1209.35495152834,6.71589105928365
321,bedroom_3281.png,80.27,0.07223,0.7437,0.4371,0.02144,0.1835,0.2155,0.3666,0.3905,-2.855,0.00244,1.289,4.196,bedroom,0.4718710803319992,0.2584863385995907,0.236181231575855,0.2367433578498374,0.2390920911130467,0.1928035358510535,0.2874485513586574,0.2158785388075139,0.7946045603399292,0.236876331257746,0.2530110515016433,0.2058429338717088,1,0,0,0,1,0,1,0,1,1,0,0,0,2794.80438292749,217.965082397003,4.30246098002312
322,bedroom_3282.png,63.597,0.0841,0.2505,0.4945,0.129,0.2066,0.1909,0.3423,0.2491,-2.677,0.006131,1.197,4.45,bedroom,0.4313421630369388,0.2644120496930915,0.2982208469572446,0.2777893805929376,0.2933233707988879,0.2810002278003832,0.3083512546079855,0.2687646505711614,0.7272611653085999,0.2448623699480293,0.283258292961873,0.2406416485623383,1,1,0,1,0,0,0,0,0,0,0,1,0,1684.28456411689,0.0,19.9323374254958
323,bedroom_3298.png,50.65,0.07286,0.534,0.4382,0.1242,0.2734,0.2902,0.2737,0.2312,-2.825,0.03136,1.271,3.722,bedroom,0.4921998105478652,0.2918668303987575,0.2690435868776605,0.2697160704215453,0.2722785535082027,0.2594508538308124,0.2853179524928197,0.1918696770606292,0.8186097400304037,0.2900963103439126,0.237295881146816,0.2292687600497093,1,1,0,1,0,0,1,0,1,0,0,0,0,2912.5419196777,332.295794237083,0.0
324,bedroom_3314.png,104.105,0.05601,0.3627,0.6244,0.1249,0.2397,0.1875,0.4067,0.4219,-2.805,0.008204,1.462,4.183,bedroom,0.4340464622050179,0.2769797566942347,0.3107953570137901,0.2533252238854382,0.2954969852265292,0.2895255427023263,0.2066014330103609,0.1928409846497592,0.7231392296022924,0.2559053574889852,0.2736162999814042,0.2958347211778218,1,1,0,0,0,0,1,0,0,0,0,1,0,2352.95730122463,410.888102799138,25.8471431801348
325,bedroom_3319.png,60.901,0.8973,0.2111,0.482,0.1848,0.1293,0.204,0.3393,0.3543,-2.899,0.004376,1.318,4.387,bedroom,0.3735341290026517,0.2599466345172799,0.2496758608595392,0.2644310486078168,0.249430961040681,0.2396506711570803,0.2461425834121467,0.2249261586216177,0.7816243816399578,0.216506134421424,0.2149864054442697,0.2495968850998154,1,1,0,0,0,1,0,0,0,0,0,0,0,2461.30975744267,915.632426458634,13.5931377451625
326,bedroom_3324.png,50.925,0.5687,0.2519,0.5581,0.2708,0.1623,0.1583,0.3557,0.2815,-2.884,0.003928,1.178,3.948,bedroom,0.3592470261917999,0.2538239127035942,0.2101607889742286,0.2637303296759704,0.2623463705552893,0.2480194079300832,0.2955349731105356,0.1865286050993459,0.7361747632344492,0.229551368026413,0.2678764526496868,0.2614557565460415,1,0,0,1,0,0,1,0,1,0,0,0,0,2532.67603155121,1098.82688819147,0.0
327,bedroom_3325.png,47.664,0.0812,0.5932,0.451,0.04338,0.1976,0.1988,0.3497,0.2414,-2.96,0.008993,1.266,4.295,bedroom,0.4111782527728319,0.265823126029195,0.2218984915115379,0.2586628229318095,0.2400643518391884,0.2284294265029635,0.3238476927634348,0.1981871308878084,0.80080012474514,0.2644680818021507,0.2440058908858845,0.2312648949052913,1,0,0,1,0,0,1,0,1,1,0,0,0,1878.13230946391,0.0,8.67821743749652
328,bedroom_3327.png,50.184,0.08251,0.1503,0.5463,0.1842,0.1113,0.265,0.2941,0.2973,-2.941,0.01717,1.25,3.757,bedroom,0.491776992230401,0.2651543288096689,0.2258885764949423,0.2619902934081607,0.2820915515929277,0.2507144150072924,0.2161488841150326,0.173849405983124,0.6579168523514083,0.2702799448196868,0.3287697137561109,0.2634354368424621,1,1,0,1,0,0,1,0,1,1,1,0,0,3277.70240976768,1445.07440803534,16.6082573119689
