image,tense,energetic,valence,approach,room_type
office__240.png,3.9565217391304346,5.869565217391305,3.375,3.125,office
office__241.png,3.9166666666666665,4.791666666666667,3.1739130434782608,3.3043478260869565,office
office__242.png,5.083333333333333,5.875,4.0,3.75,office
office__243.png,4.875,5.291666666666667,4.208333333333333,4.375,office
office__244.png,5.826086956521739,5.217391304347826,2.875,2.75,office
office__245.png,3.625,5.041666666666667,4.434782608695652,4.478260869565218,office
office__246.png,5.625,4.791666666666667,2.9583333333333335,3.0,office
office__247.png,3.8333333333333335,4.333333333333333,4.0,3.9565217391304346,office
office__248.png,5.541666666666667,4.666666666666667,3.25,3.75,office
office__249.png,5.083333333333333,4.833333333333333,3.0416666666666665,3.0833333333333335,office
office__25.png,4.458333333333333,4.833333333333333,4.708333333333333,4.5,office
office__250.png,4.238095238095238,5.666666666666667,4.416666666666667,4.708333333333333,office
office__251.png,5.095238095238095,5.238095238095238,3.1666666666666665,3.2083333333333335,office
office__252.png,5.391304347826087,5.782608695652174,5.0,5.105263157894737,office
office__253.png,4.583333333333333,4.833333333333333,4.041666666666667,3.8333333333333335,office
office__254.png,5.476190476190476,5.238095238095238,2.391304347826087,2.4782608695652173,office
office__255.png,4.714285714285714,5.190476190476191,3.0,3.0833333333333335,office
office__256.png,6.083333333333333,5.25,2.3333333333333335,2.125,office
office__257.png,4.833333333333333,5.833333333333333,3.739130434782609,3.9130434782608696,office
office__258.png,4.208333333333333,5.375,3.9583333333333335,3.9166666666666665,office
office__259.png,3.5416666666666665,5.416666666666667,4.6521739130434785,4.739130434782608,office
office__26.png,4.6521739130434785,4.869565217391305,2.5,2.4166666666666665,office
office__260.png,3.5833333333333335,5.083333333333333,5.458333333333333,5.416666666666667,office
office__261.png,4.666666666666667,5.708333333333333,4.666666666666667,4.625,office
office__262.png,5.5,5.458333333333333,2.875,2.7916666666666665,office
office__263.png,4.583333333333333,5.5,4.086956521739131,3.9565217391304346,office
office__264.png,4.428571428571429,4.904761904761905,3.75,3.8333333333333335,office
office__265.png,4.708333333333333,4.875,4.0,4.125,office
office__266.png,5.095238095238095,5.190476190476191,3.4166666666666665,3.4166666666666665,office
office__267.png,5.666666666666667,5.714285714285714,3.0,3.217391304347826,office
office__268.png,4.541666666666667,5.291666666666667,4.086956521739131,4.043478260869565,office
office__269.png,5.666666666666667,5.095238095238095,2.5,2.4166666666666665,office
office__27.png,4.523809523809524,5.285714285714286,4.625,4.666666666666667,office
office__270.png,4.416666666666667,5.791666666666667,3.739130434782609,3.8260869565217392,office
office__271.png,4.666666666666667,5.166666666666667,4.208333333333333,4.208333333333333,office
office__272.png,5.25,5.0,3.0869565217391304,3.260869565217391,office
office__273.png,3.608695652173913,5.608695652173913,3.875,3.3333333333333335,office
office__274.png,4.583333333333333,4.833333333333333,4.666666666666667,4.583333333333333,office
office__275.png,5.333333333333333,5.625,3.391304347826087,3.4347826086956523,office
office__276.png,4.0,4.958333333333333,4.0,4.173913043478261,office
office__277.png,4.875,5.25,3.7083333333333335,3.4583333333333335,office
office__278.png,4.708333333333333,5.166666666666667,3.608695652173913,3.391304347826087,office
office__279.png,5.208333333333333,5.625,4.041666666666667,3.875,office
office__28.png,6.083333333333333,4.791666666666667,3.130434782608696,2.6956521739130435,office
office__280.png,5.125,5.208333333333333,3.3333333333333335,3.4444444444444446,office
office__281.png,4.541666666666667,5.5,3.608695652173913,3.6956521739130435,office
office__282.png,5.291666666666667,5.0,3.4782608695652173,3.391304347826087,office
office__283.png,3.8095238095238093,5.666666666666667,5.125,4.833333333333333,office
office__284.png,6.291666666666667,5.0,2.9583333333333335,3.0,office
office__285.png,5.375,5.083333333333333,3.3157894736842106,2.789473684210526,office
office__286.png,5.875,5.708333333333333,2.625,2.9166666666666665,office
office__287.png,4.708333333333333,5.416666666666667,3.9,3.9,office
office__288.png,4.458333333333333,4.708333333333333,4.041666666666667,3.9166666666666665,office
office__289.png,5.0,4.571428571428571,3.5416666666666665,3.25,office
office__29.png,4.913043478260869,5.391304347826087,3.4166666666666665,3.375,office
office__290.png,5.125,4.708333333333333,3.75,3.75,office
office__291.png,4.809523809523809,5.619047619047619,4.0,4.208333333333333,office
office__292.png,3.5217391304347827,5.782608695652174,3.9130434782608696,3.739130434782609,office
office__293.png,6.25,5.666666666666667,1.625,1.625,office
office__294.png,4.625,5.916666666666667,4.173913043478261,4.391304347826087,office
office__295.png,3.9130434782608696,5.6521739130434785,3.25,2.9166666666666665,office
office__296.png,5.0,5.083333333333333,4.125,4.166666666666667,office
office__297.png,5.208333333333333,4.833333333333333,3.0,3.130434782608696,office
office__298.png,4.75,4.791666666666667,4.304347826086956,4.304347826086956,office
office__299.png,3.875,4.958333333333333,4.304347826086956,3.9565217391304346,office
office__3.png,5.3478260869565215,4.3478260869565215,3.4210526315789473,3.3684210526315788,office
office__30.png,4.791666666666667,4.958333333333333,2.8333333333333335,2.7916666666666665,office
office__31.png,3.1739130434782608,5.913043478260869,5.583333333333333,5.333333333333333,office
office__32.png,4.375,5.833333333333333,4.0,3.869565217391304,office
office__33.png,5.791666666666667,5.291666666666667,2.85,2.75,office
office__34.png,4.958333333333333,5.291666666666667,3.9166666666666665,3.8333333333333335,office
office__35.png,5.304347826086956,5.3478260869565215,2.7916666666666665,2.5833333333333335,office
office__36.png,3.5714285714285716,5.380952380952381,4.083333333333333,4.041666666666667,office
office__37.png,5.416666666666667,5.833333333333333,2.7916666666666665,2.7083333333333335,office
office__38.png,4.25,5.458333333333333,4.304347826086956,4.260869565217392,office
office__39.png,4.833333333333333,5.208333333333333,4.083333333333333,4.25,office
office__4.png,4.541666666666667,4.333333333333333,3.6666666666666665,3.875,office
office__40.png,5.086956521739131,5.3478260869565215,2.6956521739130435,2.391304347826087,office
office__41.png,5.041666666666667,5.166666666666667,4.125,4.083333333333333,office
office__42.png,5.666666666666667,4.5,3.347826086956522,3.0,office
office__43.png,4.541666666666667,4.708333333333333,4.041666666666667,3.9166666666666665,office
office__44.png,5.083333333333333,5.041666666666667,3.4583333333333335,3.375,office
office__45.png,4.25,4.958333333333333,3.1739130434782608,3.260869565217391,office
office__46.png,5.041666666666667,5.291666666666667,3.25,2.9583333333333335,office
office__47.png,5.428571428571429,4.714285714285714,2.5217391304347827,2.652173913043478,office
office__48.png,5.083333333333333,5.458333333333333,3.625,3.6666666666666665,office
office__49.png,4.166666666666667,5.75,3.1666666666666665,3.2916666666666665,office
office__5.png,3.4583333333333335,5.041666666666667,5.130434782608695,4.913043478260869,office
office__50.png,5.285714285714286,5.285714285714286,3.4583333333333335,3.375,office
office__51.png,3.9166666666666665,5.291666666666667,3.652173913043478,3.782608695652174,office
office__52.png,4.416666666666667,5.208333333333333,3.6956521739130435,3.4782608695652173,office
office__53.png,4.173913043478261,5.217391304347826,4.083333333333333,3.875,office
office__54.png,5.25,5.5,2.4166666666666665,2.2916666666666665,office
office__55.png,6.0,5.0,3.0,3.5,office
office__56.png,4.695652173913044,4.956521739130435,3.0833333333333335,2.625,office
office__57.png,5.0,4.9523809523809526,4.541666666666667,4.375,office
office__58.png,5.416666666666667,4.75,3.217391304347826,3.1739130434782608,office
office__59.png,3.875,4.958333333333333,3.7083333333333335,3.6666666666666665,office
office__6.png,4.791666666666667,4.958333333333333,3.625,3.75,office
office__60.png,5.208333333333333,5.041666666666667,3.75,3.625,office
office__61.png,4.857142857142857,5.095238095238095,3.1666666666666665,3.2083333333333335,office
office__62.png,4.809523809523809,5.095238095238095,3.125,2.9166666666666665,office
office__63.png,4.916666666666667,4.708333333333333,3.625,3.875,office
office__64.png,4.958333333333333,5.25,3.260869565217391,3.3043478260869565,office
office__65.png,4.458333333333333,5.208333333333333,4.0,3.7916666666666665,office
office__66.png,3.0476190476190474,4.809523809523809,4.958333333333333,4.958333333333333,office
office__67.png,5.083333333333333,5.25,4.333333333333333,4.125,office
office__68.png,3.739130434782609,5.565217391304348,3.4166666666666665,3.4166666666666665,office
office__69.png,4.708333333333333,4.833333333333333,3.272727272727273,2.909090909090909,office
office__7.png,5.458333333333333,5.0,2.6666666666666665,2.5,office
office__70.png,3.6666666666666665,4.125,2.75,2.8333333333333335,office
office__71.png,4.523809523809524,5.190476190476191,4.0,3.9166666666666665,office
office__72.png,4.833333333333333,4.666666666666667,2.9473684210526314,3.210526315789474,office
office__73.png,5.095238095238095,5.571428571428571,3.4583333333333335,3.625,office
office__74.png,5.521739130434782,4.565217391304348,2.875,2.5833333333333335,office
office__75.png,4.666666666666667,4.875,4.0,3.608695652173913,office
office__76.png,5.5,5.166666666666667,3.4166666666666665,3.1666666666666665,office
office__77.png,5.75,5.375,2.8260869565217392,2.782608695652174,office
office__78.png,3.4782608695652173,5.521739130434782,4.041666666666667,3.9166666666666665,office
office__79.png,4.041666666666667,5.208333333333333,3.6956521739130435,3.347826086956522,office
office__8.png,2.6956521739130435,6.0,5.666666666666667,5.708333333333333,office
office__80.png,5.25,4.916666666666667,3.5,3.2083333333333335,office
office__81.png,5.333333333333333,5.166666666666667,3.7,3.65,office
office__82.png,4.25,4.625,4.291666666666667,4.458333333333333,office
office__83.png,3.7083333333333335,5.083333333333333,5.291666666666667,5.125,office
office__84.png,4.083333333333333,5.208333333333333,3.227272727272727,2.8636363636363638,office
office__85.png,3.608695652173913,6.086956521739131,3.2916666666666665,2.9583333333333335,office
office__86.png,6.416666666666667,5.166666666666667,1.6666666666666667,1.6666666666666667,office
office__87.png,5.714285714285714,5.142857142857143,2.5833333333333335,2.6666666666666665,office
office__88.png,5.625,5.208333333333333,2.3043478260869565,2.0869565217391304,office
office__89.png,4.583333333333333,3.8333333333333335,3.75,3.7916666666666665,office
office__9.png,4.304347826086956,5.782608695652174,3.6666666666666665,3.2916666666666665,office
office__90.png,4.833333333333333,5.125,2.652173913043478,2.4347826086956523,office
office__91.png,4.833333333333333,4.875,4.125,4.041666666666667,office
office__92.png,5.583333333333333,4.791666666666667,2.2916666666666665,2.5416666666666665,office
office__93.png,4.619047619047619,5.285714285714286,4.25,4.25,office
office__94.png,6.041666666666667,5.25,2.4347826086956523,2.0869565217391304,office
office__95.png,5.375,4.916666666666667,3.6956521739130435,3.5217391304347827,office
office__96.png,4.0476190476190474,5.380952380952381,3.875,4.208333333333333,office
office__97.png,5.695652173913044,4.826086956521739,3.8947368421052633,3.8947368421052633,office
office__98.png,4.708333333333333,5.5,4.125,4.208333333333333,office
office__99.png,5.0,5.75,3.3333333333333335,3.2083333333333335,office
restaurant__0.png,4.0,4.761904761904762,4.333333333333333,4.208333333333333,restaurant
restaurant__1.png,3.0833333333333335,5.833333333333333,5.608695652173913,5.826086956521739,restaurant
restaurant__10.png,3.761904761904762,4.190476190476191,4.291666666666667,4.083333333333333,restaurant
restaurant__100.png,3.375,5.25,4.916666666666667,5.125,restaurant
restaurant__101.png,2.25,5.541666666666667,5.434782608695652,5.3478260869565215,restaurant
restaurant__102.png,3.260869565217391,5.826086956521739,4.695652173913044,4.521739130434782,restaurant
restaurant__103.png,2.4583333333333335,5.583333333333333,5.565217391304348,5.6521739130434785,restaurant
restaurant__104.png,3.2083333333333335,5.375,5.166666666666667,5.041666666666667,restaurant
restaurant__105.png,3.0,5.708333333333333,5.6521739130434785,5.434782608695652,restaurant
restaurant__106.png,3.8333333333333335,4.875,4.043478260869565,4.0,restaurant
restaurant__107.png,3.0,5.565217391304348,5.708333333333333,5.75,restaurant
restaurant__108.png,2.4166666666666665,5.208333333333333,5.958333333333333,5.958333333333333,restaurant
restaurant__109.png,2.5416666666666665,5.125,5.695652173913044,5.826086956521739,restaurant
restaurant__11.png,2.4166666666666665,5.541666666666667,5.833333333333333,6.0,restaurant
restaurant__110.png,2.9583333333333335,5.666666666666667,5.217391304347826,5.217391304347826,restaurant
restaurant__111.png,2.625,4.833333333333333,5.416666666666667,5.166666666666667,restaurant
restaurant__112.png,2.875,5.875,5.5,5.833333333333333,restaurant
restaurant__113.png,3.7142857142857144,5.9523809523809526,4.826086956521739,4.826086956521739,restaurant
restaurant__114.png,2.2916666666666665,5.5,5.5,5.7272727272727275,restaurant
restaurant__115.png,2.7083333333333335,5.416666666666667,5.166666666666667,5.125,restaurant
restaurant__116.png,3.6666666666666665,5.380952380952381,4.625,4.458333333333333,restaurant
restaurant__117.png,3.8333333333333335,5.375,4.875,5.0,restaurant
restaurant__118.png,2.2083333333333335,5.125,5.083333333333333,5.208333333333333,restaurant
restaurant__119.png,2.9523809523809526,4.761904761904762,5.625,5.541666666666667,restaurant
restaurant__12.png,2.7083333333333335,4.625,5.333333333333333,5.444444444444445,restaurant
restaurant__120.png,3.0833333333333335,5.291666666666667,5.375,5.166666666666667,restaurant
restaurant__121.png,2.25,3.75,5.291666666666667,5.125,restaurant
restaurant__122.png,3.25,4.416666666666667,4.956521739130435,5.043478260869565,restaurant
restaurant__123.png,3.4166666666666665,5.458333333333333,4.35,4.3,restaurant
restaurant__124.png,3.2857142857142856,4.714285714285714,4.75,5.0,restaurant
restaurant__125.png,3.125,5.0,4.956521739130435,5.434782608695652,restaurant
restaurant__126.png,2.4166666666666665,5.75,5.695652173913044,5.913043478260869,restaurant
restaurant__127.png,3.5,5.458333333333333,5.782608695652174,5.913043478260869,restaurant
restaurant__128.png,2.6666666666666665,5.619047619047619,5.5,5.625,restaurant
restaurant__129.png,3.4166666666666665,5.25,4.541666666666667,4.666666666666667,restaurant
restaurant__13.png,3.6666666666666665,5.083333333333333,5.291666666666667,5.208333333333333,restaurant
restaurant__130.png,5.166666666666667,5.375,4.083333333333333,4.083333333333333,restaurant
restaurant__131.png,4.083333333333333,5.791666666666667,4.333333333333333,4.458333333333333,restaurant
restaurant__132.png,3.75,5.291666666666667,4.375,4.75,restaurant
restaurant__133.png,2.6666666666666665,5.625,6.125,6.166666666666667,restaurant
restaurant__134.png,2.9166666666666665,4.875,5.208333333333333,5.166666666666667,restaurant
restaurant__135.png,2.7916666666666665,5.666666666666667,5.708333333333333,5.791666666666667,restaurant
restaurant__136.png,2.625,5.5,5.333333333333333,5.333333333333333,restaurant
restaurant__137.png,3.2083333333333335,5.583333333333333,4.695652173913044,4.739130434782608,restaurant
restaurant__138.png,3.375,5.333333333333333,5.333333333333333,5.380952380952381,restaurant
restaurant__139.png,2.6666666666666665,5.75,5.826086956521739,5.826086956521739,restaurant
restaurant__14.png,4.291666666666667,4.833333333333333,3.375,3.25,restaurant
restaurant__140.png,4.208333333333333,5.416666666666667,3.5833333333333335,3.75,restaurant
restaurant__141.png,4.208333333333333,4.333333333333333,4.043478260869565,3.869565217391304,restaurant
restaurant__142.png,3.3333333333333335,4.333333333333333,5.0,5.0,restaurant
restaurant__143.png,3.75,5.291666666666667,4.458333333333333,4.583333333333333,restaurant
restaurant__144.png,3.0,5.666666666666667,5.208333333333333,5.083333333333333,restaurant
restaurant__145.png,2.875,5.208333333333333,5.304347826086956,5.0,restaurant
restaurant__146.png,2.625,5.541666666666667,4.666666666666667,4.833333333333333,restaurant
restaurant__147.png,4.041666666666667,4.958333333333333,3.4782608695652173,3.4782608695652173,restaurant
restaurant__148.png,3.4285714285714284,5.428571428571429,5.25,5.416666666666667,restaurant
restaurant__149.png,2.238095238095238,4.0,6.333333333333333,6.25,restaurant
restaurant__15.png,3.3333333333333335,5.333333333333333,5.391304347826087,5.608695652173913,restaurant
restaurant__150.png,3.375,5.5,5.541666666666667,5.5,restaurant
restaurant__151.png,3.625,3.9583333333333335,4.5,4.5,restaurant
restaurant__152.png,2.4166666666666665,5.291666666666667,5.130434782608695,5.086956521739131,restaurant
restaurant__153.png,3.4166666666666665,5.5,4.541666666666667,4.75,restaurant
restaurant__154.png,2.9130434782608696,5.695652173913044,5.208333333333333,5.125,restaurant
restaurant__155.png,2.9523809523809526,5.190476190476191,6.041666666666667,6.125,restaurant
restaurant__156.png,4.043478260869565,4.869565217391305,4.625,4.375,restaurant
restaurant__157.png,2.857142857142857,5.0476190476190474,4.791666666666667,4.916666666666667,restaurant
restaurant__158.png,3.2857142857142856,5.714285714285714,5.5,6.0,restaurant
restaurant__159.png,3.125,5.208333333333333,5.583333333333333,5.666666666666667,restaurant
restaurant__16.png,3.6666666666666665,5.708333333333333,4.416666666666667,4.375,restaurant
restaurant__160.png,3.7083333333333335,5.291666666666667,4.75,4.75,restaurant
restaurant__161.png,1.875,4.708333333333333,6.208333333333333,6.208333333333333,restaurant
restaurant__162.png,3.1666666666666665,5.125,5.583333333333333,5.583333333333333,restaurant
restaurant__163.png,3.5833333333333335,4.5,5.4,5.45,restaurant
restaurant__164.png,4.761904761904762,6.095238095238095,4.208333333333333,4.208333333333333,restaurant
restaurant__165.png,3.9565217391304346,5.565217391304348,3.7916666666666665,3.4583333333333335,restaurant
restaurant__166.png,2.625,5.791666666666667,5.565217391304348,5.608695652173913,restaurant
restaurant__167.png,3.75,5.25,5.0,4.6521739130434785,restaurant
restaurant__168.png,2.6666666666666665,4.619047619047619,5.958333333333333,5.708333333333333,restaurant
restaurant__169.png,3.9583333333333335,5.833333333333333,6.043478260869565,5.826086956521739,restaurant
restaurant__17.png,3.0476190476190474,5.0,6.083333333333333,6.041666666666667,restaurant
restaurant__170.png,2.625,5.541666666666667,5.125,5.166666666666667,restaurant
restaurant__171.png,3.2083333333333335,5.25,5.391304347826087,5.260869565217392,restaurant
restaurant__172.png,3.0416666666666665,5.083333333333333,5.166666666666667,5.208333333333333,restaurant
restaurant__173.png,2.6666666666666665,5.416666666666667,5.583333333333333,5.416666666666667,restaurant
restaurant__174.png,4.208333333333333,4.5,4.3,4.3,restaurant
restaurant__175.png,2.9583333333333335,5.708333333333333,5.217391304347826,5.260869565217392,restaurant
restaurant__176.png,3.4166666666666665,4.208333333333333,4.521739130434782,4.434782608695652,restaurant
restaurant__177.png,3.3333333333333335,5.285714285714286,5.416666666666667,5.5,restaurant
restaurant__178.png,2.739130434782609,5.913043478260869,5.666666666666667,5.75,restaurant
restaurant__179.png,3.7142857142857144,5.523809523809524,5.0,4.875,restaurant
restaurant__18.png,2.782608695652174,5.565217391304348,5.7368421052631575,5.842105263157895,restaurant
restaurant__180.png,2.9166666666666665,5.333333333333333,5.208333333333333,5.125,restaurant
restaurant__181.png,3.857142857142857,4.476190476190476,4.458333333333333,4.541666666666667,restaurant
restaurant__182.png,2.7916666666666665,5.5,5.478260869565218,5.869565217391305,restaurant
restaurant__183.png,3.2083333333333335,5.25,4.904761904761905,4.904761904761905,restaurant
restaurant__184.png,2.9583333333333335,5.208333333333333,4.608695652173913,4.6521739130434785,restaurant
restaurant__185.png,3.5238095238095237,5.333333333333333,5.5,5.333333333333333,restaurant
restaurant__186.png,2.5833333333333335,5.583333333333333,5.541666666666667,5.583333333333333,restaurant
restaurant__187.png,3.130434782608696,5.086956521739131,5.2105263157894735,5.526315789473684,restaurant
restaurant__188.png,3.4166666666666665,5.333333333333333,4.521739130434782,4.782608695652174,restaurant
restaurant__189.png,2.9583333333333335,5.833333333333333,4.625,4.625,restaurant
restaurant__19.png,3.0416666666666665,5.333333333333333,5.130434782608695,4.956521739130435,restaurant
restaurant__190.png,2.9166666666666665,5.041666666666667,4.416666666666667,4.333333333333333,restaurant
restaurant__191.png,3.875,5.208333333333333,5.130434782608695,5.0,restaurant
restaurant__192.png,2.75,4.916666666666667,4.916666666666667,5.125,restaurant
restaurant__193.png,4.0476190476190474,5.190476190476191,4.791666666666667,4.583333333333333,restaurant
restaurant__194.png,3.7916666666666665,4.833333333333333,3.9565217391304346,4.043478260869565,restaurant
restaurant__195.png,3.8333333333333335,5.208333333333333,4.304347826086956,4.304347826086956,restaurant
restaurant__196.png,3.5416666666666665,5.333333333333333,3.5217391304347827,3.4782608695652173,restaurant
restaurant__197.png,2.857142857142857,4.523809523809524,5.083333333333333,5.0,restaurant
restaurant__198.png,3.8333333333333335,5.0,4.434782608695652,4.217391304347826,restaurant
restaurant__199.png,2.9583333333333335,5.333333333333333,4.45,4.55,restaurant
restaurant__2.png,3.7142857142857144,4.666666666666667,4.625,4.625,restaurant
restaurant__20.png,3.7916666666666665,5.458333333333333,5.041666666666667,5.083333333333333,restaurant
restaurant__200.png,2.347826086956522,5.608695652173913,5.041666666666667,5.125,restaurant
restaurant__201.png,1.9565217391304348,6.217391304347826,5.0,5.041666666666667,restaurant
restaurant__202.png,2.9130434782608696,5.608695652173913,4.083333333333333,3.9583333333333335,restaurant
restaurant__203.png,3.2083333333333335,5.625,5.5,5.416666666666667,restaurant
restaurant__204.png,4.086956521739131,5.086956521739131,4.875,4.625,restaurant
restaurant__205.png,4.166666666666667,5.208333333333333,3.6666666666666665,3.5833333333333335,restaurant
restaurant__206.png,2.9166666666666665,5.625,5.869565217391305,5.739130434782608,restaurant
restaurant__207.png,4.260869565217392,5.304347826086956,3.3684210526315788,3.473684210526316,restaurant
restaurant__208.png,3.125,4.333333333333333,4.625,4.708333333333333,restaurant
restaurant__209.png,3.7916666666666665,5.375,5.0,4.833333333333333,restaurant
restaurant__21.png,2.7083333333333335,5.708333333333333,5.608695652173913,5.695652173913044,restaurant
restaurant__210.png,3.0416666666666665,5.5,5.130434782608695,5.260869565217392,restaurant
restaurant__211.png,3.5416666666666665,5.458333333333333,4.083333333333333,4.125,restaurant
restaurant__212.png,2.7916666666666665,5.583333333333333,5.25,5.041666666666667,restaurant
restaurant__213.png,3.9047619047619047,5.380952380952381,4.913043478260869,5.086956521739131,restaurant
restaurant__214.png,2.6666666666666665,5.958333333333333,5.565217391304348,5.608695652173913,restaurant
restaurant__215.png,3.6956521739130435,5.521739130434782,3.5833333333333335,3.4583333333333335,restaurant
restaurant__216.png,3.4166666666666665,4.791666666666667,5.260869565217392,5.217391304347826,restaurant
restaurant__217.png,2.875,5.125,5.166666666666667,5.25,restaurant
restaurant__218.png,3.625,5.25,4.708333333333333,4.666666666666667,restaurant
restaurant__219.png,3.75,4.958333333333333,4.041666666666667,3.9583333333333335,restaurant
restaurant__22.png,3.1666666666666665,5.583333333333333,4.434782608695652,4.521739130434782,restaurant
restaurant__220.png,3.4583333333333335,5.541666666666667,4.434782608695652,4.521739130434782,restaurant
restaurant__221.png,3.5,6.0,5.333333333333333,5.458333333333333,restaurant
restaurant__222.png,3.25,5.583333333333333,5.041666666666667,4.833333333333333,restaurant
restaurant__223.png,3.1904761904761907,5.380952380952381,4.916666666666667,4.75,restaurant
restaurant__224.png,3.2083333333333335,5.833333333333333,5.833333333333333,5.958333333333333,restaurant
restaurant__225.png,3.4347826086956523,6.043478260869565,4.75,4.791666666666667,restaurant
restaurant__226.png,2.347826086956522,5.695652173913044,5.041666666666667,4.875,restaurant
restaurant__227.png,3.130434782608696,5.565217391304348,5.666666666666667,5.833333333333333,restaurant
restaurant__228.png,3.4583333333333335,5.25,4.956521739130435,4.739130434782608,restaurant
restaurant__229.png,4.083333333333333,5.625,4.791666666666667,4.625,restaurant
restaurant__23.png,3.25,4.416666666666667,4.416666666666667,4.625,restaurant
restaurant__230.png,2.6666666666666665,5.416666666666667,5.166666666666667,5.25,restaurant
restaurant__231.png,3.5714285714285716,4.666666666666667,4.541666666666667,4.541666666666667,restaurant
restaurant__232.png,2.875,5.375,5.083333333333333,5.166666666666667,restaurant
restaurant__233.png,4.608695652173913,4.608695652173913,4.421052631578948,4.526315789473684,restaurant
restaurant__234.png,3.8095238095238093,4.9523809523809526,4.375,4.0,restaurant
restaurant__235.png,2.7083333333333335,5.583333333333333,5.125,5.625,restaurant
restaurant__236.png,4.208333333333333,5.875,3.4166666666666665,3.625,restaurant
restaurant__237.png,2.0434782608695654,5.913043478260869,5.083333333333333,5.291666666666667,restaurant
restaurant__238.png,2.7916666666666665,5.333333333333333,5.25,5.375,restaurant
restaurant__239.png,2.7916666666666665,5.5,5.125,5.291666666666667,restaurant
restaurant__24.png,4.428571428571429,5.0,4.173913043478261,4.173913043478261,restaurant
restaurant__240.png,2.608695652173913,5.086956521739131,5.833333333333333,5.833333333333333,restaurant
restaurant__241.png,3.0833333333333335,5.208333333333333,4.041666666666667,4.083333333333333,restaurant
restaurant__242.png,3.9583333333333335,5.416666666666667,4.85,4.75,restaurant
restaurant__243.png,4.291666666666667,4.916666666666667,3.8421052631578947,3.6315789473684212,restaurant
restaurant__244.png,3.6666666666666665,5.0,3.5217391304347827,3.4782608695652173,restaurant
restaurant__245.png,3.0833333333333335,5.416666666666667,5.260869565217392,5.3478260869565215,restaurant
restaurant__246.png,3.25,5.083333333333333,5.130434782608695,4.913043478260869,restaurant
restaurant__247.png,3.0416666666666665,5.708333333333333,4.25,4.291666666666667,restaurant
restaurant__248.png,2.875,5.75,5.913043478260869,6.043478260869565,restaurant
restaurant__249.png,3.857142857142857,5.428571428571429,4.434782608695652,4.521739130434782,restaurant
restaurant__25.png,3.0,5.166666666666667,4.521739130434782,4.565217391304348,restaurant
restaurant__250.png,3.130434782608696,5.739130434782608,4.956521739130435,4.913043478260869,restaurant
restaurant__251.png,3.2083333333333335,5.083333333333333,4.708333333333333,4.75,restaurant
restaurant__252.png,3.5,4.541666666666667,5.434782608695652,5.3478260869565215,restaurant
restaurant__253.png,4.0476190476190474,5.619047619047619,3.8333333333333335,3.875,restaurant
restaurant__254.png,3.75,6.041666666666667,5.416666666666667,5.291666666666667,restaurant
restaurant__255.png,3.625,5.125,4.75,4.75,restaurant
restaurant__256.png,3.1666666666666665,5.416666666666667,5.583333333333333,5.583333333333333,restaurant
restaurant__257.png,3.0,4.083333333333333,3.9565217391304346,3.608695652173913,restaurant
restaurant__258.png,3.25,5.25,4.833333333333333,5.0,restaurant
restaurant__259.png,3.1666666666666665,5.291666666666667,4.826086956521739,4.739130434782608,restaurant
restaurant__26.png,3.7142857142857144,5.904761904761905,4.565217391304348,4.782608695652174,restaurant
restaurant__260.png,3.3333333333333335,5.375,5.708333333333333,5.625,restaurant
restaurant__261.png,2.75,5.041666666666667,4.666666666666667,4.708333333333333,restaurant
restaurant__262.png,3.375,4.583333333333333,4.833333333333333,4.875,restaurant
restaurant__263.png,3.3333333333333335,5.095238095238095,5.208333333333333,5.333333333333333,restaurant
restaurant__264.png,3.619047619047619,5.142857142857143,5.0,4.875,restaurant
restaurant__265.png,3.5416666666666665,5.416666666666667,4.5,4.6,restaurant
restaurant__266.png,4.043478260869565,5.739130434782608,3.3333333333333335,2.9166666666666665,restaurant
restaurant__267.png,3.75,4.958333333333333,4.291666666666667,4.333333333333333,restaurant
restaurant__268.png,3.625,4.583333333333333,4.75,4.875,restaurant
restaurant__269.png,4.238095238095238,5.190476190476191,4.041666666666667,4.0,restaurant
restaurant__27.png,4.3478260869565215,5.173913043478261,5.2105263157894735,5.421052631578948,restaurant
restaurant__270.png,4.173913043478261,5.043478260869565,5.052631578947368,5.052631578947368,restaurant
restaurant__271.png,2.5652173913043477,5.391304347826087,4.5,4.583333333333333,restaurant
restaurant__272.png,3.2083333333333335,5.125,4.666666666666667,4.5,restaurant
restaurant__273.png,2.652173913043478,5.826086956521739,5.833333333333333,6.0,restaurant
restaurant__274.png,3.375,5.458333333333333,3.9583333333333335,4.166666666666667,restaurant
restaurant__275.png,3.125,5.375,5.0,5.208333333333333,restaurant
restaurant__276.png,4.291666666666667,5.291666666666667,3.7083333333333335,3.875,restaurant
restaurant__277.png,2.8260869565217392,5.869565217391305,5.875,5.833333333333333,restaurant
restaurant__278.png,3.1904761904761907,5.761904761904762,5.875,6.0,restaurant
restaurant__279.png,3.7083333333333335,4.625,4.625,4.833333333333333,restaurant
restaurant__28.png,3.5217391304347827,5.565217391304348,4.565217391304348,4.434782608695652,restaurant
restaurant__280.png,3.3333333333333335,5.0,4.75,4.958333333333333,restaurant
restaurant__281.png,2.869565217391304,5.608695652173913,4.954545454545454,4.7727272727272725,restaurant
restaurant__282.png,3.0,4.956521739130435,5.473684210526316,5.684210526315789,restaurant
